sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127,sensor_128,sensor_129,sensor_130,sensor_131,sensor_132,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_140,sensor_141,sensor_142,sensor_143,sensor_144,sensor_145,sensor_146,sensor_147,sensor_148,sensor_149,sensor_150,sensor_151,sensor_152,sensor_153,sensor_154,sensor_155,sensor_156,sensor_157,sensor_158,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_165,sensor_166,sensor_167,sensor_168,sensor_169,sensor_170,sensor_171,sensor_172,status,id,site,repair_cost
0,-5631510.08605256,-878910.325528391,15123906.5766146,Off,-20062.0796912708,25560.3405782517,NaN,0,-316612.634215159,-16681.7399766399,0,NaN,0,0,0,21.5123180127095,117367705.305437,51483068.0883833,838029394.442895,fault_code_83BTP,-642.230582801871,2978440358.79685,-827596.788858121,8531831.729237,70257689.507787,333423096.213331,-5506881.98955547,-101256.040237016,0,NaN,0,0,NaN,812126816.984853,654966291.180424,-6417.73385117106,0,0,60117.9392775371,-0.166450233802289,960880.214379112,-705900.10032576,NaN,NaN,NaN,-15.6322148566819,-30.0973876653382,NaN,0,0,0,3204885636.35275,9070954579.93313,-566062.152636692,46634.8344986762,-157299.092597454,47991945718.6688,-102248.240177338,-2155.38790745591,-1009.28067096809,874599296.360525,19274070.3701257,-58.6932211822364,-8086.45500644309,-50243.4395070707,8640815.50489614,10986077011.1872,662835.137915294,15104886088.4655,NaN,749950140.634205,384.424706552125,NaN,0,NaN,0,18772131.6328185,-5183039.31553119,0,-424.100195226149,11068742.1413728,170449556.720328,NaN,22299888.5659455,-260.238671931469,191857.764366506,1080784656.65388,0,NaN,0,0,14679964.2301725,21.4277862212752,NaN,0,op_mode_128,128863236.27292,-2803101.44754279,27720600.9660731,33301232.8090419,5378227.90309516,5535567.75708429,-2624239.07508871,0,9074706.779628,44.2086005879434,-811952.184412322,0,37898039816.2043,NaN,-36753.5209631243,NaN,-43495.6423438437,-1208419.18897784,778733900.686808,NaN,0,0,-2751.5527969683,0,-2454392.1612086,1344269.90572254,-22721.1334616198,-993.375958608127,3898938.65761091,0,NaN,7.60633319742458,58514846436.4948,1236202033.10191,-10895693.2618029,0,0,NaN,-189.10059303725,-1353926.48231033,1799206.39844904,-72948.1370624724,-1533363.31135639,-738.906459555076,-633470.987326443,-453937.336797875,NaN,-237.843690344859,Off,NaN,43027807.7127255,NaN,-1332.58893027502,0,NaN,Off,NaN,NaN,0,9735420640.25655,NaN,0,NaN,0,-5950.76642870451,-1845561.54785967,948772.137081864,1457.13200279048,NaN,66091849.3700071,509652393.66036,-1.74985662230438,0,0,35082751017.4272,failure,164,236,1697
0,4782584.21721939,680627.94181293,-1046.5629328262,Off,-934.67498014039,-11.9680448474837,-8356.95786348117,0,-2881774.17579112,-440.799498544799,0,0,0,0,0,7335.85445487267,-1498254.44896542,-221401.87490067,-1783.99430885691,fault_code_26HXZ,0,18970082.950784,102659.579137589,-38.8548790716003,4465163.0714609,10038571.8275741,-27.8404912583695,-105240.122875107,0,-0.0993859352826511,0,0,0,-375974.370694817,-6667.0787805918,0,0,0,241548.500119874,0,47271.8450438336,-90.1947031139541,0,-27.0932685529868,0,-858.810717381057,444869.844005741,0,-0.0961533492794144,0,0,-310.90982360957,-1912.31020212745,-1585.6625882826,0,153477335.866082,-1041272.98363323,1419100.98986246,783.831017301184,464.320141682455,-1791.95177260825,508.230239774997,-7.91927180181364,4958.02119721725,18331073.0250372,2915.5125109133,-472.981484489876,-21.5961321088132,23761169552.9517,0,9518229234.10285,0,0,0,10592.3149343645,0,-41.0110408673585,-21275.8614495992,0,35236.0573914249,-48865.0189824525,-464.001749744999,0,2877267.17725245,-199.855728835062,0,-3148478.73708172,0,0,0,0,26056137.0948932,-2260.15504390821,-5813.20297199226,0,op_mode_140,151527105.039004,-13218.0951635229,16458529.9296271,-712.951736926004,20211851.9103025,2434470.56035348,-1030.60664724833,-0.149734953538845,-286.636249438649,-22.1247703913518,-116.999959238427,0,-2726.72368686053,-0.255588859925996,-980.001320021209,NaN,58563122.9896247,-9750.54073433519,-206824.284173592,25729965.3085283,-0.277136824752043,0,-3.41941423912725,0,29370564.4988011,9378.8440996325,0,-10.5669061781546,-18549.7458868337,-232.878425959242,0,4.79902954308614,-7111.93133302751,-4390.27895551801,-232507.48926054,0,-0.196971951595982,0,0,1096734.2672902,135357.581590057,-5289.48855471474,50816161.8704382,0,-3889.60190256924,31924497.1499427,NaN,1.11671827172458,Off,0,36330369.4919063,0,0,150024.322378661,0,Off,19.0007245083786,227.961880053111,0,1248078.24938019,-5731.62406456172,56625.5016783143,0,0,651.309388106747,0,-0.307371721897748,-4.06826605150666,0,-1213.39100580193,-13.5462832746202,0,0,-1394609.07831816,-710.164880638685,failure,993,236,1770
0,-1352141.78981196,-159523.188554506,-23498.2377542278,Off,491342.934131651,NaN,-4803.40359962183,0,-300700.185338044,335926839.52227,0,0,0,-1.2780713768263,-23606.8285238732,0,18107944978.4643,12652152.4404286,221784303.2229,fault_code_PNQBF,0,-112517.709871461,15801942.796005,-11.1363547435371,-2526.03484325127,-73840.025732009,-3125.91926043769,67473832.9082508,0,218883.870114963,0,0,-78.5158608502805,5316502.51469143,29306.3836856348,213281.774342589,0,0,613236413.880178,0,2983549336.07564,5184765.82949614,0,-974494.14913498,0,1950965433.56685,-145620.434947116,0,-18.4892824670261,0,3092894.44447781,51672779.8387076,-109684.26286531,27553.9934111749,-1221.90556407696,364997.322665793,-21190.9236560313,-645.959157881483,-293.460111354772,-1204.27613537367,9529502.93421459,-165.754170150604,-449.396578259051,189380.813062243,-41940.5073051843,-163.761930295214,517055528.642501,-2033.55888216775,-1154467.38180028,NaN,5876986922.53031,0,0,0,-41.457265347644,0,-23855.4706146083,-730997.656338938,0,-617.480421639501,40815669.7086597,-387.710775802727,NaN,-16339.3300921401,0,4115166353.9172,5306383336.41947,0,-901766.822207895,-341.043119799996,0,9725010.93079349,-22836.4492195672,0,0,op_mode_138,78145733.7020544,-196838.895049355,263436987.643563,-19946.9895084064,-756.922277971691,2923619.72723487,-24313.1741167392,NaN,0,-45925.0890165581,-42817.2957116108,0,511944.937355751,-112.919042175749,1314058716.41516,NaN,759474.460836425,24755164647.398,-41071.2429272303,11482911793.028,-1.48623667696558,-23012.5326704516,66506.4874134424,0,25871242353.7255,48834.1876870853,0,-697.905264839417,-1072.46644364578,88743400.3183155,0,3.35239802867028,-29276.7750276423,10469857950.894,-534622.349862864,0,NaN,0,-0.147554121825338,992012.551900034,243992.923713023,125199413.737931,-4734.27074815358,-54.2363111146652,-16624.5205348456,-20554.4657310724,-9.22337203685478e+18,-52.3760899250966,Off,0,-466305.627377104,0,3016.75115737573,-4072.9619101147,0,Off,16959.1631521119,0,0,141214812.241666,1708252326.02709,17284167.8301528,0,0,16202398.6694807,0,NaN,0,0,268074.767576705,26009825.799199,0,0,0,248170797.40652,failure,1973,236,1636
0,1730559870.07789,79261711.6997488,677225651.008801,Off,1042524087.79098,8514495.70640675,316728.441217165,0,367588702.31369,8504850.35527108,0,NaN,0,0,-8259.19798693231,19.6256948105898,-6365713.03366596,465902787.114585,-128871.658284945,fault_code_WT2H5,97949.8450592227,94996227.1424333,1148836507.98793,-983118.62355178,287642.050784265,-6511.36155280983,-1739999.75511771,5691028.86626407,0,NaN,54.5525851227402,0,NaN,-2290064.92715797,-56098.3452618953,44161683.2610776,0,0,-30240.2346689492,-0.405373930649214,-152956.869854643,4260138459.07203,0,NaN,0,2818121.27652659,129377.103836025,0,0,0,-904.770854789689,1841089677.22707,14209245.501471,-34729.8407984675,472509.038254087,2114667440.4536,19476673987.5265,825416.820452104,-2201.54292567531,1319.82453737646,-382880.241591706,79427728.9587071,26903.6882628713,487824.988963311,-45235.6351461825,149534.817299426,9224328793.76504,-182.564968229618,-889184.532834674,NaN,7794441655.7982,1431509.37450054,NaN,0,NaN,0,-81675.3956110311,-285440.944788932,4660.05362986956,-1064.05677223766,-971837.125358306,-333341.609965707,NaN,2211448.19789272,18307389.8141172,615007246.888767,1354422245.50257,0,376418986423.558,0,-21.0834324235801,-41656.2146322898,413122286.304526,0,0,op_mode_81,-2177995.15021158,-1987941.73103801,-317497.395310402,-748550.875804032,43235525.8810885,-70700.2745147486,-632333.233131256,0,-195.793708154644,384335464.128938,336818628.33284,0,3053468360.65467,NaN,-207147.782148161,0,-6362.87356907695,12271930717.0202,857629297.604379,NaN,0,0,-126.679075495229,0,-221350.000715277,-1552.20877501328,-18026.8441077189,64989.6533367593,1341911263.55207,0,0,7.86038532264551,-2852778.49327495,-1628375.95804604,2940261732.25394,0,0,NaN,-72.5135717940443,7557017549.01527,178721.771998513,30757099.2804131,137898113.559449,-64.1726813843278,-55157.9165438938,41644410.564464,0,882110.371572016,Off,0,22586532368.6822,NaN,-1490.80716361452,-942.269205854336,NaN,Off,0,0,0,18674760.7343561,NaN,0,381239.891166635,0,-16929.1790721165,-3145815.19332132,-846.328707625011,-69.1445152977282,0,31024582.2499983,-43055.4481680301,139614.089725573,0,0,-953275.818232165,failure,3054,236,1402
0,24014303756.4196,-257723.488032022,-11080.3937560209,Off,-25083.6734458694,42208.8277698299,NaN,0,21535546.0775835,-503115.812616257,-2471.82339264223,NaN,0,15565.3414292443,-2409565.75741111,0,1115114459.30781,4088781.12093514,-1063988.38167672,fault_code_WO2JK,41670.5829376558,-3491435.70558807,-2169115.32606371,-4712.3516356848,-2786.36773999525,-18245.2711103363,-195906.793055299,-106190.614205217,0,NaN,0,0,334077963.569243,-396914.640738975,531562.831856089,4387535.39508071,0,0,166229.657216895,-8.78744500078355,-451633.211599525,7147725.11733843,NaN,-433510.999657943,NaN,-373326.572110695,-33624.3695860708,NaN,2084700.34936341,-58508.7798474756,-82274.5046018513,-81467.0852004876,-421897.58742549,-340118.171063192,-202.39645558839,129137977.149269,15848467960.4203,-22593.948718499,5869446.05858038,-1199.48044447795,7475482568.57408,1812335.34612021,328474.870598859,-1984.85996404422,5154233.20150414,103476.054252991,78458986.4632953,-2936.49011382463,88830351812.0553,NaN,-1306933.77828521,67878338.3478984,NaN,0,118550.617830521,0,818677394.542938,-13525094.1082382,0,-480.350827921057,-1195005.63010024,9670802.00528917,NaN,-80056.5301989531,0,52843844.0297384,183302053.928168,0,NaN,2271701.54036264,1657855.88959208,-2624.13292511103,-3710.79904128974,NaN,0,op_mode_103,-757927.268252034,-3424473.21184065,-2586239.92381632,50190662.2805885,-184522.063323679,1807174337.22029,-5365361.783697,73865.9608144239,13315609.6878272,3910525662.78696,-42041.9996143314,0,-2469586.60439478,-259.210258053859,593043980.556633,-9.22337203684122e+18,524429.649354573,-278720.615437676,-263438.917313521,-7838866.3819957,-243.923089022426,-16798.8798324815,1385372.94256689,1847483957.03079,-9717271.01555953,-48110.960245952,0,34713660.2177953,299897049.89892,30101985.8528647,NaN,2.15716085018279,-41532.1479370645,309704521.686878,389870785.912994,78142904.631993,-92.8664376309505,0,-0.294614788871924,36448199.936077,-4045.18615615817,980634902.574336,12179605653.2545,-2648.3400840745,1079629.51647147,1485777566.25095,NaN,-8091.71589768677,Off,NaN,1060958379.77919,4160.15695872138,-2.88195686135501,178488177.042153,0,Off,NaN,NaN,0,-770030.745742797,13103006.2844357,-3576.99085338201,NaN,0,-928217.195434308,0,18480.2066209214,-9.24326187158534,NaN,119848.97209067,-82752.7386320326,-12381.5743218631,0,-2839900.56001323,6126416708.81642,failure,4147,236,1562
0,1548430027.31118,-396184.534265433,9885833.2866633,Off,5438766.27174085,26390800.5824826,320119.865366425,0,269480642.914248,1386653032.07334,1577699.75518669,6396,0,88.2097175392211,1659271382.59868,0,-4361413.145706,-3490124.99107955,-167871.836492327,fault_code_983JT,-1.28398475989343,-2030640.13428508,-5602.72748507393,331535.098860157,-4878.87702050923,-30288.1073766023,-95170.0511101516,2551834924.33733,-962.44852512052,-4.08513177613587,-0.404067848574824,0,-432.390914130742,21105300.9267992,-17644.9159984302,-29636.7315297292,0,0,-2865.02175917366,0,-811846.746896071,-533567.961096352,0,140175.962859928,0,-31407.0196882414,351901413.363584,0,1828131.05521382,0,25417285.7293972,330308248.332233,12769819.2694865,-1178032.52362123,-536.093126502088,64850838.8717909,24948368706.5947,115124319.591326,-13432.5380184245,873.746494149931,340589.989869217,1351965.67993576,108729.868553993,68816.2121940838,-2748.06810032289,5545997.69752268,6381232026.23194,308487.845697494,-1434679.8260286,NaN,16868996.3604991,-3.10888108820637,0,0,706.028647151525,0,-2930712.20309337,-1569222.41139544,0,38538088.394083,293491323.279324,-3939.65587754014,NaN,255677167.351231,0,-80094.0304009517,-273313.934182203,0,-158249.116677435,833387.722534863,-377098.986350433,-27038.1205616845,66635286.7481413,41841211746.4597,0,op_mode_21,-284362.996135216,-207294.995013748,-6900626.25151839,1886798653.11371,-3618.56383625907,2065967.81364846,3606929.28192954,710494.658053086,-13239.5192685296,521139744.306744,-15152.1572755444,0,16130611.366217,5812.95258490877,937216996.886267,NaN,2720942.38760743,-178036.054303777,169575788.612762,2972377.28800242,9053887.31940509,822736186.813716,84032330.7961791,0,-9399077.12411962,59143274.3376771,0,193370881.872532,-34056.239460097,637047374.843777,0,15.9265613043622,-713882.086611858,19329261876.3178,149072996.940469,0,-522.301803876761,0,14554.3288718539,-171041.600577146,-10900.4021929448,-94589.6367646488,-48821.9355214973,310.579419446896,21754906.0076161,1773049020.06595,-9.22337203685478e+18,-686.19622898836,Off,0,-1429877.05881297,1271749.42935044,163.985628890833,249715869.004796,0,Off,697296.944588183,254386.347757808,0,-3493996.81625163,-156196.694025134,24483892.4413159,0,0,-1287023.66775346,-2075.39002957147,13894135.8740298,16.2796478446209,0,-882.56547790362,1678276.53342628,83272324.5454808,0,246749929.851492,-65063.1872386995,failure,5918,236,863
NaN,5467866.78496196,-898262.047302861,38076071.1460333,Off,18496605.4022498,-0.151295759794033,NaN,2659934854.2083,714582840.672179,NaN,0,NaN,0,NaN,-12847.4272902894,0,2789841907.37242,110447935.648386,22290304.8357077,fault_code_GGE73,1044.23728659537,141950140.050139,136942.284614695,NaN,NaN,-3518.2806992397,NaN,-109955.619244131,0,NaN,-0.206198664955065,-158755.832002327,NaN,1503225379.85493,986532304.826503,33147693.0037728,NaN,NaN,24857585.3924986,192132.691086982,-825106.507428067,48864764.2409451,NaN,NaN,NaN,-1768.56714252013,-112243.567293821,NaN,NaN,NaN,19323277.18528,NaN,-227090.56443015,-18164.0462778642,NaN,3985130.15260694,45993092.5647417,-29740.4624115492,33732.114784174,-947.342854980405,3396229.39263047,-371893.232034662,NaN,-168.767922980435,-48798.6637033472,186795.94822244,219560930.741813,-1663.62484585104,-155173.13882826,NaN,-2012074.12846773,0,NaN,NaN,NaN,-169934.561159714,-1051889.14564607,-63070.7981491012,0,-1963.12413886873,74052935.6135558,137921014.210426,NaN,-1691.9615062273,828604.975861909,-14047.8402389373,-12234972.1604241,-182632.186762157,NaN,1451.04569337941,18767.7597946026,657806.986751256,-6422.66857399254,NaN,224977582.4095,op_mode_66,-782328.91953432,-565528.70079121,6030390830.45708,5148938.29801673,-103667.781725104,5118587330.53532,2518110672.9056,-234.694875512034,5850759.18867202,-889.7854833548,-11837.1018981548,0,NaN,NaN,50828916.4018427,0,645335.683134833,-4501362.5300192,20918376.9203481,NaN,NaN,345685.904326636,NaN,NaN,1911570199.26034,-66540.3096152065,45254918.3768791,NaN,101390244.552664,NaN,NaN,13.4681120443978,3215308001.38744,-188596.703812329,-7552064.78591918,NaN,NaN,NaN,NaN,12364485911.568,-7128.70404907488,-884096.577050309,1823879743.76596,NaN,798064497.822709,255062937.06151,0,NaN,Off,NaN,352717114.483025,NaN,-7.32950788986016,7445.65766977889,NaN,Off,NaN,NaN,NaN,60830411.5938034,NaN,NaN,NaN,NaN,-1495565.05312204,-283173.041496501,0,-14.9229131796757,NaN,-1699.51143424012,16396060.9096655,-1593.17413443504,0,0,1522864875.70538,failure,10026,236,1415
NaN,-316895.262255601,418473639.748125,-2753.94300342376,Off,2013419.17968104,NaN,NaN,0,-5979502.48448899,NaN,0,0,0,NaN,14341829.4820973,26.0240489383738,1425822238.77434,539449574.166171,-12762.1032976637,fault_code_NYCLT,43633055.821598,-1456407.94567942,3475364444.83104,NaN,NaN,-4031.07837359553,NaN,183055259.687738,0,NaN,0,-101259.62085923,NaN,75308575946.1426,-21754.0285965338,11449512.8524279,NaN,NaN,1085.77347568188,4636.13999153738,3591212.14535515,-11585.5727447129,NaN,NaN,NaN,-190.935173736622,-3475.63108786943,NaN,NaN,NaN,69.1124124084941,NaN,-47715.1548944922,-191196.747691874,NaN,2055323857.04681,40110362918.1628,3101390074.70624,8878379.39636096,-698.546758245494,-1140757.10394934,-1608.37282540634,NaN,-4472.62775079091,-27612.7720305758,9596976.75837896,6674853.4763143,-4565.18530272982,-2646316.23374628,NaN,-238239.576884748,84.3252758437182,NaN,NaN,NaN,0,4561845557.85288,-23181.8967373001,0,14165977.0780417,-40299.1398531712,7244458.13167924,NaN,73009881.1091234,-3354.66515782822,-539.190106516118,86705572360.3679,0,NaN,0,0,21914284.1207946,438574.867931799,NaN,0,op_mode_63,1816151193.32937,-69944.557525873,-1484474.43071217,18816093.5593552,-6655.36174459761,-17687.2186088222,-230072.890521535,NaN,829.507052565592,-49.2687335271669,2566304269.79452,0,NaN,NaN,1363937349.28262,NaN,329194695.431555,7162488760.52806,-39163.5814599832,NaN,NaN,0,NaN,NaN,18478366.7433544,-9096.18422960235,273051261.383095,NaN,-5071.8821903109,NaN,NaN,13.9745676296929,-3423143.03151191,-1076693.6842731,17111605021.9993,NaN,NaN,NaN,NaN,1956047346.99038,-4909.68588405669,-70260.3126221751,-464824.512507681,NaN,-101797.216139111,153039959.671492,NaN,NaN,Off,NaN,6012976248.9492,NaN,441250.740275426,37045.8391696344,NaN,Off,NaN,NaN,NaN,-52140.8336772668,NaN,NaN,NaN,NaN,-10936.2865029882,-1456485.56893337,NaN,7629.11829924992,NaN,-895.573278017359,-179463.523303045,0,0,0,25361584.1493284,failure,4069,240,1390
0,1305758928.44095,5996223805.06132,121966.236060397,Off,1801372.25912099,635467.403777644,30251374.5031191,-3836091.49468203,-6938714.02530076,121512262.429542,0,NaN,0,0,0,72544.4716378196,2254245375.61889,56939618410.8955,55879588.0146113,fault_code_ML7TA,26157.4236605327,-466855.461765424,-455.206640372501,-128.906973892385,-2349.16232473902,3469064.44552549,-196200.995658653,-180538.817363959,0,NaN,468.204563630257,13363641.9663209,NaN,169786405.049217,766602671.588979,20817811.6205874,0,0,3015508.78457567,289093.238452876,6718104.23458053,8467419.37808999,0,NaN,0,441.999508374386,-282.91970649503,0,-73.6979861278352,-201225.95161327,0,-1648.89341474662,-612321.058244317,266115018.496634,1672783.06376822,-3872.87076744137,613589888.994012,-270918.95067207,-349.806020834754,-1009.58445457761,1238913.80976765,10501001.5180839,-22.9704217977598,671298.978110152,13565323.9703529,-958.297381832802,-782685.467026263,6100369.54730342,-1067422.43642989,NaN,-186956.304472793,19.5993211058821,NaN,0,NaN,-37044.9068543152,-5378.22153663064,-556.927643590033,77522.0589117796,28485.6224983765,-23986.2388402838,-369810.976587043,NaN,-1421.01679205325,23236.9066275226,-354.367677123524,512689414.245437,-760.401405083748,-107293.447590995,0,0,71784893.703593,-2494.45784492607,0,-112.182949439294,op_mode_132,204668008.466908,-1640769.05968676,-909.256069083266,1118534555.61831,1125448029.72285,-115053.204433811,11824534333.2833,-2.55557800293214,0,0,6581146.13900283,0,-699359.386299316,NaN,2683287.14929092,NaN,-36675.8072968098,18209972.3339455,-178271.275916832,NaN,-2.72100968631759,0,-26.708994473648,0,12990151.7318642,106375948.216067,-2926072.64865986,-142.642531323877,108047586.97205,0,0,6.83930401695324,-504378.804727551,-437553.083122232,-3749444.18518428,-616.199224628923,11462685.9452506,NaN,-6.7856955114595,134815603.412929,-4727.77093338038,-98851.6485936146,-243961.323299666,-11.99563208961,-3764273.46600184,-421185.458326637,NaN,61361.3759823358,Off,0,20363318540.7982,NaN,-2.26553796463497,0,NaN,Off,-105.603929713598,0,0,-152211.067954083,NaN,-148.310270863334,0,0,-10713.6390727,-18607.0011542401,17024937.1769213,-76.3957995035354,0,42001013.4698148,22878.3466788586,9151.22520302284,0,0,-1005194.56227267,failure,4453,241,1562
0,-2092610.64123287,10506327.6421516,65577198.0511439,Off,33815468.2757078,861143.052033891,770167.600214833,0,103815272417.427,-91208.4689177764,0,NaN,0,0,0,-0.445687980984469,426344861.316803,4096509007.69102,662778252.626259,fault_code_XG82M,-171.568688674618,-125876.181550202,-144397.630788659,1126980082.44786,-2129.73483673792,-13554.4120514524,23262037.3920977,516109805.199112,0,NaN,0,0,NaN,449274282.111161,26487011.4214137,-29561.2028174027,0,0,-1384.51421684317,20401.0722133849,-18955.379408391,-18444.261869406,0,NaN,0,0,0,0,0,0,0,-63371.5448674509,6927298243.29596,-111413.589601546,55551.1745562545,145653.704957743,-279013.938190873,-43502.2058723137,7671059.82976894,-1122.22675538435,-310071.611033374,83026157.2715396,-11.3186928482275,-9320.62061591993,169560.68658624,66943.9022259496,-516217.133688091,-221.524623170729,-5132602.87203998,NaN,-96547.6956348057,0,NaN,0,NaN,0,871658965.732626,790773503.450133,0,4262451.61820886,-12899.3310478539,10968811.1762982,NaN,71946796.948287,6652494.09190224,23460.2884757348,601016450.648674,0,47319909416.0723,0,0,-4471.34896991699,-2986.30964646027,0,0,op_mode_63,403865750.832554,-1408067.06688781,-4324545.01345827,297450252.095744,24748825.4990622,-71001.0893930687,989167.414391199,0,0,15137238.7047701,-384458.405013524,0,-199210.53641148,NaN,-57733.804048746,NaN,78825987.4889791,2039085859.60814,-68267.1491168037,NaN,0,0,-717.868264463932,0,-4695601.49202591,-6185.9177622552,-2043.45796222308,14034585.8787073,7704512.86126089,0,0,14.5585810193566,-484175.582833215,35588266.7120845,-124397.077074007,-1737.46575031233,0,NaN,-3.99242541551407,4780278.70157092,-236.338864300709,654668507.37577,-27425.7810303484,-11.8859143871131,1050549801.43275,-18144.0841259097,0,176862.788109524,Off,0,38370730008.7376,NaN,-9609.8365057266,24116770.6417982,NaN,Off,0,0,0,21084394.6577269,NaN,0,0,0,-1387.74046874088,210679060.487552,10608833.726622,-428.216954376287,0,141880776.630671,7280704.27422544,-35.2792694402079,0,0,51190881.0236423,failure,4895,241,1059
