sensor_8,sensor_21,sensor_87,sensor_97,sensor_140,sensor_167,status
-94.8255536441682,fault_code_SK9V8,34285.8044214731,op_mode_135,-427.581038898523,47314.5171323806,no_failure
154446.608499194,fault_code_HBL5G,696.115200634708,op_mode_108,12063924.8461721,-1.1804058681225,no_failure
9237.06903987348,fault_code_3CEGM,23943983.6206187,op_mode_66,-3161.74256560702,-0.621825068994256,no_failure
-570.533567389737,fault_code_TL8AF,-5549.55302288357,op_mode_140,-7545.77620085524,-0.18727261010295,no_failure
-721.363506702717,fault_code_B1YJM,1529827556.20836,op_mode_127,490361194.368334,-188.000558848837,no_failure
-1235.49665692723,fault_code_HATB8,6063.99209177,op_mode_40,135124831.983373,-252.209525362597,no_failure
2367003.56721295,fault_code_GGE73,76053073.6969832,op_mode_140,19169474.0775802,-0.278037328685876,no_failure
321387.372109919,fault_code_VQLDH,-337.094135944376,op_mode_3,-7334.47092111235,415621.713053169,no_failure
7429183.41529702,fault_code_OB5AD,337079.967083095,op_mode_133,-4525.58063350148,-234.597632457783,no_failure
398434.274547398,fault_code_QON2U,-1.05179883256277,op_mode_77,-42413.5727342438,57272989.3223666,no_failure
-638.424751873085,fault_code_VIYAO,-1551.13454963521,op_mode_123,-68923.0999499219,-354.345715408757,no_failure
-87.5715817662699,fault_code_EFBJU,-454.560512614425,op_mode_100,-2412.16310899594,-0.384479643332646,no_failure
325838.463758826,fault_code_IMR52,-151.112157528344,op_mode_5,-47397.0719554888,4560.96545827736,no_failure
-175.712555976188,fault_code_4FMBT,-8071.25417098493,op_mode_21,-336.811981576991,4661.57638119598,no_failure
16418314.2669067,fault_code_3CEGM,67961.0627020349,op_mode_117,-141562.993085815,-28036.37599026,no_failure
-217.317008367362,fault_code_T26Q7,461804.625109879,op_mode_122,32033.8543733157,-0.297340236875911,no_failure
-347.540243100182,fault_code_YE3NK,-3145.30443056256,op_mode_129,-306.195186848081,79853.526278622,no_failure
-9786.30196334509,fault_code_BGA9G,-253.911935478967,op_mode_66,-8351.3739914167,-4.33600119121941,no_failure
-15365.5667298028,fault_code_ICSYY,18356.38889357,op_mode_7,499094.7790165,672849.023534831,no_failure
1006935.28739316,fault_code_9JQHE,-454905.218814638,op_mode_85,-673112.211462028,-1414.71738843236,no_failure
19572.6732905396,fault_code_TWZUC,3010420.69979586,op_mode_112,154111841.587309,2917172.61120522,no_failure
92528060.2216078,fault_code_9A40P,3036.64772649692,op_mode_85,-38009.5482578095,27469419.6903879,no_failure
-10191.5678561632,fault_code_NOT2C,27607415.4026671,op_mode_19,20393855.5547992,-243.2246015114,no_failure
-12476.0084469228,fault_code_K051L,64106.4634816322,op_mode_117,25962449.1097381,-1415.07836878373,no_failure
121309.332526322,fault_code_T26Q7,-83.9708102568192,op_mode_23,9242700.51023434,-225.87609410036,no_failure
-600.983264124529,fault_code_7XTYF,1782155.07771146,op_mode_89,-50.1174504826512,243458.50072859,no_failure
-452.404364285636,fault_code_25PVL,-0.615805706083067,op_mode_145,-2638.14184695606,40562.2422999644,no_failure
-545.976545679905,fault_code_F8VAB,-156705.726853348,op_mode_112,1185766472.25265,-272.616788499198,no_failure
-245.284528272873,fault_code_IGEMC,4586317.42383606,op_mode_116,21338880.0389953,-72.488241833572,no_failure
-4328.81612577043,fault_code_SK9V8,-409.558558414465,op_mode_129,-22156.2621561531,-1606.73837056858,no_failure
4112.25600410554,fault_code_IGEMC,-232.091086211334,op_mode_30,-1264.3972844012,191.958833425893,no_failure
-599.019242782424,fault_code_GGE73,704098.463483885,op_mode_138,284177.804930598,-0.731693234343393,no_failure
2594278.52240236,fault_code_T46OI,-9.67353753138314,op_mode_131,-963.637767416483,13515.7397529727,no_failure
1032075.79071288,fault_code_WW85G,-140.046179721522,op_mode_97,-15678.0649065346,380922.971612643,no_failure
17425294.9882118,fault_code_66H3A,29039.7726229486,op_mode_77,-208.517941247347,7058.93138467306,no_failure
-5411.19831669565,fault_code_GGE73,-129607.744639001,op_mode_81,-113921.190119691,97940892.1274854,no_failure
12080847.9880463,fault_code_BGA9G,2637825.23967681,op_mode_41,-142.05101289792,572.123050343198,no_failure
430907.68803346,fault_code_6G5T4,-23872.4890411888,op_mode_117,-4332.09750127942,-31.7269208601127,no_failure
-488.935957843488,fault_code_M4LX7,1167407.98910288,op_mode_7,-247.369174753149,2.72588556617072,no_failure
7211.29747078572,fault_code_YRPZX,20079632.6466989,op_mode_144,4560.18742297888,40238.0353015438,no_failure
-204.580115077322,fault_code_JYLVV,-2668.8335928672,op_mode_55,-74210.3462017736,-50339.7735420205,no_failure
-1211.09530833357,fault_code_WIHNS,358439.012032541,op_mode_71,-49407.4820209572,-125.160237499323,no_failure
-2115.64234856693,fault_code_RXHB6,-2076.69816173572,op_mode_39,174310858.433212,-20.3415852029436,no_failure
-1711.86352275584,fault_code_983JT,-20112.6402915763,op_mode_136,-208578.19611146,30696894.7915193,no_failure
-20.7036043551588,fault_code_UVMVX,-9.48260851245711,op_mode_143,-746.405114620406,183466.038879141,no_failure
144669.944115848,fault_code_8IKRX,2608.98245806665,op_mode_106,25972211.1293015,10900437.3077271,no_failure
1489587.38464972,fault_code_OB5AD,-576.042262235603,op_mode_129,-1305.84900057416,-10576.781248542,no_failure
3553307.72744683,fault_code_ML7TA,14544672.1981279,op_mode_141,457.303237284779,81251.0461999344,no_failure
-678.697968972334,fault_code_95LOD,905224.22268824,op_mode_147,73901769.8640639,19462.1254931955,no_failure
-1463.37585801172,fault_code_9JQHE,-883.41712049473,op_mode_124,718461257.991637,93402694.9788471,no_failure
-27.7600574658525,fault_code_QKYCE,-1.5840650783514,op_mode_7,2680394.12302028,49.3490227555353,no_failure
8063.51159745616,fault_code_5PZJ8,-344.840703655779,op_mode_60,30982121.8409861,-0.944066052234092,no_failure
-7698.27613788869,fault_code_SK9V8,81057.9913057992,op_mode_86,-22289.0582893661,2200474.20777591,no_failure
-4407.35163559194,fault_code_1FC5P,205619782.644169,op_mode_130,787919230.286463,-17668.5068663765,no_failure
17375.0138247829,fault_code_K7YTW,-106.723400327632,op_mode_80,-571.930195725485,1886881.04766019,no_failure
-5389.09644415149,fault_code_EMS52,20048929.662779,op_mode_10,44587262.1553559,202427.799787396,no_failure
264641.712433872,fault_code_WQHCB,136430.286734158,op_mode_121,-426.915946958068,-1.82935961185071,no_failure
37768.7186312416,fault_code_66H3A,14829.9952937347,op_mode_121,-77869.267501348,-258030.548171136,no_failure
2031558.14450273,fault_code_8IKRX,1838040.70124176,op_mode_7,12341257.314058,54115.03745196,no_failure
4294.02236910845,fault_code_ML7TA,-273.246869674029,op_mode_115,-2916.30217819144,366204.824632957,no_failure
-210.903054374234,fault_code_KYTY4,-8147.85419493868,op_mode_100,-32242.6414732132,31237916.3278941,no_failure
-1262.02084567728,fault_code_E5736,9530847.96887995,op_mode_130,349487.930374143,29170.1986046632,no_failure
-138.787988095066,fault_code_VQLDH,17122.7310546316,op_mode_126,-58.9864389875782,-0.119058809610481,no_failure
-976.946976550558,fault_code_ICSYY,40613.7136555096,op_mode_7,-382.396491056514,8.61066812098929,no_failure
330802.403201201,fault_code_TL8AF,906777.825191657,op_mode_130,-71.7317052577214,-0.153138654444135,no_failure
-194.075846015635,fault_code_WBEMC,31331.1761984908,op_mode_39,15720006.8288139,-1.5486198706473,no_failure
1209531.26087949,fault_code_FXLZN,-96.754571460872,op_mode_7,71078.1926207787,-0.317815760986176,no_failure
2329.39991945244,fault_code_7XTYF,-3153.61333350626,op_mode_122,-12903.5753010679,-712.850869318797,no_failure
-134.615052853522,fault_code_QON2U,-227.513217670452,op_mode_137,22690197.9584291,-0.504786128903444,no_failure
20097861.0190612,fault_code_Y8TPP,-7.66869570437881,op_mode_103,-9532.65901019662,-2502.24644697862,no_failure
3264543.82049645,fault_code_DHYCS,318810.582380043,op_mode_109,386165120.797958,724134.65921757,no_failure
-100.677038940994,fault_code_I2E13,390524.092511249,op_mode_143,-77.7952173994655,31.2724570482188,no_failure
-1905.46528793538,fault_code_0P7B8,-770.947397685399,op_mode_109,903691789.724731,830434.847547548,no_failure
-5894.58741566112,fault_code_R3769,30399.9463394738,op_mode_103,-54057.9899245376,-64.5148960645837,no_failure
585997.033634316,fault_code_YS4R4,123117186.736133,op_mode_133,-3314.70754660581,1445576.86050741,no_failure
-4274.51045890219,fault_code_0PHGS,22899.5451209098,op_mode_134,-28694.6330419332,5748968.12549543,no_failure
90792793.3991393,fault_code_BGA9G,-197.155565452925,op_mode_17,377785210.239088,-155.001253353199,no_failure
559067.303968711,fault_code_HATB8,290.362877059494,op_mode_126,32681.8712510543,-75.142672551231,no_failure
11700800.9810709,fault_code_983JT,-268.064479344931,op_mode_122,1310704.40476842,-32.7764263815073,no_failure
-4839.76559184778,fault_code_WIHNS,2763099182.25236,op_mode_80,-1696.10665048256,-103.813909322539,no_failure
29289050.4030509,fault_code_IGEMC,-35.4382971223735,op_mode_138,30893.4687773589,-16.3271140048026,no_failure
-3923.33615232046,fault_code_DHYCS,152046.490250244,op_mode_23,12646983.6954894,-1377.85059888459,no_failure
308494.436751291,fault_code_QON2U,-20.3201920367171,op_mode_146,431591.347053667,22060.6289171732,no_failure
-13855.0123957274,fault_code_YS4R4,4909.84312060213,op_mode_146,767073.113813819,49018.2819727279,no_failure
-994.833211366977,fault_code_JK555,-49.9083099162458,op_mode_10,-44808.6907503816,20522725.094778,no_failure
-845.103398616696,fault_code_C2IN2,-992.423727155457,op_mode_53,2572031.08301803,14.9535579824215,no_failure
-1178.13032919066,fault_code_IWJ3Q,11.0243369257476,op_mode_88,289106023.680921,8329679.98512872,no_failure
-73.4723605263102,fault_code_OB5AD,-1139.97410328438,op_mode_122,3410184.88243749,861.486130521126,no_failure
10180669.7300592,fault_code_NYCLT,79847.6562565549,op_mode_44,-981.296835218934,3037674.12087485,no_failure
-1399.33676102504,fault_code_WIHNS,-40642.5398889751,op_mode_124,-64819.1052934063,1757.12619118676,no_failure
41033022.0341275,fault_code_PS9QQ,1623487.64900994,op_mode_124,-15404.6661617255,55670.0130434578,no_failure
35999970.4899581,fault_code_WIHNS,-182.097262375891,op_mode_37,277577.85792188,-1197.60105980416,no_failure
-1005.69114317756,fault_code_IC14Z,551302.064418283,op_mode_144,80318.771680807,7902294.14601294,no_failure
-102.070637310013,fault_code_VQLDH,1455936.72658232,op_mode_85,-8282.43277332275,-95.1428507330409,no_failure
-11722.4749612769,fault_code_83BTP,6525124.68231366,op_mode_15,55099.9183224547,-492.775553606015,no_failure
-626.964863577745,fault_code_5RTVB,-4375.17030792486,op_mode_17,-656358.873114087,1638562.4807577,no_failure
-13844.0413155881,fault_code_9GXJC,-39.6496999447798,op_mode_129,-1305.49574416064,-27.9093664583251,no_failure
39314317.4411416,fault_code_VNMKI,-2.24734722025101,op_mode_115,-1190.65668748218,-7.02482533349509,no_failure
-883.007599572381,fault_code_PS9QQ,-195.049396555858,op_mode_140,154024.503173048,1881.82596980883,no_failure
-1919.29430752485,fault_code_ML7TA,715868.056661207,op_mode_128,-5549.63574916904,-11879.8891081403,no_failure
-1517.51306155914,fault_code_GLFO9,58874.6786914701,op_mode_100,5370029.52809366,34377709.3291996,no_failure
15969709.3615463,fault_code_IWJ3Q,-10.9467859658263,op_mode_142,-4091.5973849158,-153.307416460643,no_failure
-561.933245162462,fault_code_95LOD,-5.82483083183601,op_mode_130,223845.55518992,64701.8665784898,no_failure
89587.9050692893,fault_code_AE7GF,745737011.095972,op_mode_63,4394032648.16705,4424018.85737347,no_failure
-4354.70537533369,fault_code_OB5AD,34513503.3996181,op_mode_80,386399.513219423,9764055.83905387,no_failure
10790.0266340998,fault_code_WO2JK,-107897.179327661,op_mode_109,217588516.822758,51438.9836819923,no_failure
-5388.79177258699,fault_code_FXLZN,-131315.102244432,op_mode_117,-298226.735783131,-488.844334632274,no_failure
57468453.5922419,fault_code_QON2U,50945.3378257188,op_mode_137,279651068.751952,-1585.27087432563,no_failure
96044.6084373521,fault_code_SK9V8,-408.195818089246,op_mode_71,-1093.859412366,-708.782336605777,no_failure
183991.915114479,fault_code_T46OI,112780.286839964,op_mode_127,1111921.72418854,118741347.582129,no_failure
-4490.95954103968,fault_code_M4LX7,-5880.5938359957,op_mode_27,-111121.792441284,2025120.25655249,no_failure
-470.246232000222,fault_code_YRPZX,17622.5804557657,op_mode_130,-17119.777578971,-2380.66487294958,no_failure
-3087.0746989633,fault_code_0QR9P,3530640.33763964,op_mode_128,244394230.573984,-67.9023992053952,no_failure
198357616.121412,fault_code_YS4R4,202532374.369502,op_mode_119,212044283.397969,42625656.1316851,no_failure
31290.2331507791,fault_code_I2E13,17381130.7622408,op_mode_24,-44821.6029792223,-2.54679827849767,no_failure
42271.6576806426,fault_code_TL8AF,-105.292544941678,op_mode_85,-2813.88319332508,-38.3504933197179,no_failure
381660.719340654,fault_code_5PZJ8,-126.525672146861,op_mode_128,395442130.366373,6094344.97931481,no_failure
396607.461938799,fault_code_UVLGM,49.7267440006867,op_mode_118,-4606.72049444377,-341.895720533285,no_failure
-77.4432586072069,fault_code_T26Q7,18029771.6313323,op_mode_34,-899.199843861657,-5.26995139430588,no_failure
-159.853898413737,fault_code_FXLZN,-299.934323808395,op_mode_82,-3036.5229295789,5067600.06885489,no_failure
-1713.07941140339,fault_code_95LOD,6828871.75622662,op_mode_125,795736208.12922,-59.4298954292284,no_failure
23302616.0748634,fault_code_ZYYVW,43.362539509259,op_mode_45,-8405.41387321515,586037.230921809,no_failure
-10.9433434683936,fault_code_YRPZX,-59.3392781108267,op_mode_60,11992868.071597,-469.109947640301,no_failure
979781.225233511,fault_code_V99M8,23828040.8589634,op_mode_123,-2873.97696989891,-10999.1463720904,no_failure
-2885.82809748162,fault_code_WQHCB,-5.46378926218513,op_mode_6,-30443.6501341264,2968687.94686187,no_failure
-5476.77100719691,fault_code_FUMXE,213720.166815497,op_mode_129,-5111.89652859688,-0.554920523618828,no_failure
11290.91765029,fault_code_L5LNU,446391.808089328,op_mode_128,-17845.423869723,-150.837566918423,no_failure
-821.938083753863,fault_code_B1YJM,-61103.8140886763,op_mode_65,1990781398.96585,23070361.0868145,no_failure
-249.242852006706,fault_code_EYZGX,675031.699363223,op_mode_17,2177.41267113538,294.408415255731,no_failure
-5996.1057012529,fault_code_E5736,-979.729436121937,op_mode_120,687308067.777995,-747.423103551848,no_failure
4832716.47787822,fault_code_F8VAB,4977302.02034502,op_mode_112,1870.95545402858,14678086.9347669,no_failure
-601.844959456421,fault_code_UVLGM,4428066.66737244,op_mode_108,86322.6967336675,-0.168801831452352,no_failure
9334310.61493047,fault_code_F8VAB,17374.1229915514,op_mode_100,191131433.528389,-2.81056730746787,no_failure
226620.975969101,fault_code_C2IN2,-128.143053579784,op_mode_117,3426272.916238,-4131.87420325594,no_failure
4898.72816216625,fault_code_K051L,3137.42879020763,op_mode_140,527700.810638078,1775.8910123728,no_failure
3527786.51250191,fault_code_S2MJR,3.27520611113015,op_mode_5,-928.849534204111,30.3932282670167,no_failure
55503018.0072841,fault_code_YRPZX,-96.4652171351972,op_mode_34,-12173.6665630845,-0.75774216485876,no_failure
351225.372729282,fault_code_9A40P,96636.1331852462,op_mode_109,35921.5771463179,6731.00716217958,no_failure
85531.2757231966,fault_code_EMS52,-118.776370800227,op_mode_3,1744.01703477592,-36.06730926439,no_failure
-368.076152291447,fault_code_WIHNS,-561.903170499639,op_mode_125,4900363.06705741,136.455390710473,no_failure
-14959.1339087752,fault_code_83BTP,34105533.9216955,op_mode_15,-43714.6627743918,43525611.5680032,no_failure
-1672.43551179666,fault_code_T46OI,-10.8076979848851,op_mode_129,15085288.5372437,-296.765837003513,no_failure
1016134.34907965,fault_code_AE7GF,19007414.1722965,op_mode_30,909607.085959592,-257.165349504887,no_failure
-5235.43014038708,fault_code_83BTP,162740.488761084,op_mode_136,11157607.4813964,-715.588225442631,no_failure
83567041.9592755,fault_code_WO2JK,18564148.4948848,op_mode_109,1207193031.22593,7838556.75218814,no_failure
235477.537610199,fault_code_FXLZN,517427.892150491,op_mode_140,-22755.2722590754,30947.6881918873,no_failure
3519824.38656271,fault_code_FUMXE,-268.635946595803,op_mode_62,-404.880856385467,-1.90215188034915,no_failure
24567429.9192898,fault_code_RXHB6,4493.85714790011,op_mode_27,25103973.498228,-195.906951952786,no_failure
164812438.492516,fault_code_YRPZX,-4093.72586261639,op_mode_127,-381.216039159172,248562.219732797,no_failure
137400.488763471,fault_code_0P7B8,-1240.23856388479,op_mode_135,-957.359673912885,379425.532726686,no_failure
-65.2449943965214,fault_code_ACR9Z,-43.9568506710228,op_mode_128,-3269.93305021253,922.02199219546,no_failure
1035019.32344946,fault_code_Z2LS8,-354121.943250297,op_mode_112,56637555.0112354,-192.439890242003,no_failure
209362.31740843,fault_code_6AIIC,55861361.5648242,op_mode_122,-8106.24909214663,-59.8911012856437,no_failure
-102.905479266252,fault_code_RBJH5,1359682.19153423,op_mode_125,30052.4617431053,-0.121602445227894,no_failure
367709.543145592,fault_code_YS4R4,6057788.50204138,op_mode_144,1738062.19476946,-2708.22738316685,no_failure
34379.5762533215,fault_code_MA6FS,4058242.96854093,op_mode_130,-2846.89935737912,138646.750904901,no_failure
-49.752850199759,fault_code_LBLIP,-43.1408192495784,op_mode_60,111629846.839321,-8393.27822674749,no_failure
7101229.46530201,fault_code_B1YJM,524398.647749692,op_mode_136,-18700.0958324576,146917.941853956,no_failure
234004.822431385,fault_code_IGEMC,-15128.9669403782,op_mode_137,-2821.86056745815,634490.145799506,no_failure
14271327.425936,fault_code_ODNG1,1479004.11953909,op_mode_40,-46450.7097207794,143840519.524036,no_failure
19136931.7434207,fault_code_FUMXE,-11.2746250116319,op_mode_10,-44231.9694700295,55169.2361156967,no_failure
